IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.240.160,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,112,6.65
47.245.34.140,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,95,6.65
47.236.169.15,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,72,6.65
8.219.247.53,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,65,6.65
8.222.164.44,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,61,6.65
8.219.82.177,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,72,6.65
47.74.27.211,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,74,6.64
47.245.13.93,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,108,6.64
47.242.234.127,2053,2053,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,109,6.64
47.236.99.131,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,78,6.64
47.245.56.121,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,85,6.64
8.219.191.40,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,160,6.64
47.76.77.103,2053,2053,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,113,6.64
47.236.171.20,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,142,6.64
8.219.103.57,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,166,6.64
8.222.212.116,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,320,6.63
8.219.222.98,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,26,6.63
8.219.174.142,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,25,6.63
47.245.11.62,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,74,6.63
47.74.39.194,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,202,6.63
8.219.156.148,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,103,6.63
47.236.173.200,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,4,6.63
47.74.34.162,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,79,6.62
47.245.33.56,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,180,6.62
47.236.7.246,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,25,6.62
47.236.172.71,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,166,6.62
8.218.156.91,2095,2095,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,50,6.62
8.210.3.24,2082,2082,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,34,6.62
8.210.192.93,2087,2087,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,57,6.62
47.245.37.37,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,72,6.62
47.245.53.101,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,84,6.61
47.74.18.121,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,73,6.61
8.219.249.148,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,110,6.61
47.236.92.191,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,89,6.61
47.245.56.207,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,92,6.61
8.218.65.237,2052,2052,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,91,6.61
8.218.243.95,8080,8080,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,89,6.61
47.91.15.247,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,175,6.61
47.245.41.84,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,90,6.6
8.210.156.6,80,80,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,42,6.6
47.236.187.144,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,29,6.6
8.219.90.196,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,105,6.6
47.245.57.109,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,91,6.6
47.74.45.143,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,77,6.6
8.219.177.205,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,158,6.59
47.245.56.121,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,87,6.59
47.91.16.214,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,70,6.59
47.76.94.15,2053,2053,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,91,6.59
47.236.7.206,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,27,6.59
8.209.246.24,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,108,6.59
8.219.78.222,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,92,6.59
47.245.40.55,2086,2086,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,155,6.59
8.219.237.250,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,125,6.59
47.236.172.41,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,71,6.59
8.218.2.181,2086,2086,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,58,6.58
47.245.93.74,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,7,6.58
47.245.9.99,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,259,6.58
8.222.168.234,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,139,6.58
47.74.5.150,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,173,6.58
47.236.169.141,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,14,6.58
47.236.192.198,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,107,6.58
47.245.2.231,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,80,6.58
8.219.173.195,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,125,6.57
47.74.0.183,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,173,6.57
8.222.221.197,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,10,6.57
47.91.21.149,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,115,6.57
47.245.33.158,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,77,6.57
47.245.53.101,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,78,6.57
8.219.191.40,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,212,6.57
8.219.152.195,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,56,6.57
8.222.214.231,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,20,6.57
47.242.174.27,8443,8443,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,109,6.57
8.219.220.122,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,19,6.56
47.243.162.49,2053,2053,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,72,6.56
47.245.10.77,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,73,6.56
8.222.211.16,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,75,6.56
47.236.192.198,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,184,6.56
47.236.11.68,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,35,6.56
8.219.145.245,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,112,6.56
47.74.37.176,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,78,6.56
47.245.57.109,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,75,6.55
47.74.40.13,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,245,6.55
8.210.3.24,80,80,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,41,6.55
8.219.247.53,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,25,6.55
8.222.193.65,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,20,6.55
8.219.163.195,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,21,6.55
8.219.196.24,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,123,6.55
8.222.202.163,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,52,6.55
47.74.37.50,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,211,6.55
47.236.75.113,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,79,6.55
47.245.107.174,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,4,6.54
47.236.171.205,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,27,6.54
8.222.184.198,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,26,6.54
47.245.113.12,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,55,6.54
47.245.54.197,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,76,6.54
8.218.3.12,8880,8880,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,37,6.53
8.219.184.92,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,17,6.53
8.219.163.195,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,136,6.53
47.236.145.85,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,39,6.53
8.218.65.237,2082,2082,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,34,6.53
8.219.126.240,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,152,6.53
47.245.6.9,2096,2096,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,134,6.52
47.236.4.129,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,29,6.52
47.236.121.7,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,166,6.52
47.236.23.135,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,64,6.52
8.222.187.107,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,93,6.52
8.222.193.208,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,81,6.51
8.219.235.164,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,49,6.51
8.209.246.24,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,77,6.51
47.236.144.156,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,123,6.51
47.245.110.13,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,85,6.51
47.91.17.102,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,79,6.51
8.222.184.198,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,30,6.51
47.245.107.174,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,4,6.51
8.219.174.142,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,113,6.51
47.236.180.51,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,17,6.51
8.219.142.191,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,103,6.5
8.222.215.228,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,6,6.5
8.217.221.165,2086,2086,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,50,6.5
8.222.198.105,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,6,6.5
47.74.11.9,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,197,6.5
8.219.99.169,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,135,6.5
47.245.115.6,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,36,6.49
8.219.73.188,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,96,6.49
8.210.101.157,8443,8443,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,75,6.49
8.222.219.34,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,10,6.49
47.236.193.208,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,27,6.49
47.74.16.67,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,124,6.48
8.219.84.214,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,178,6.48
8.219.194.170,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,169,6.48
8.219.157.97,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,131,6.48
47.245.55.99,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,75,6.48
8.217.85.14,2082,2082,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,84,6.48
47.245.4.219,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,81,6.47
47.91.16.198,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,77,6.47
8.218.2.181,2082,2082,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,54,6.46
47.74.34.38,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,122,6.46
8.219.184.92,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,19,6.46
47.91.16.198,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,97,6.46
47.236.10.100,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,39,6.46
8.222.222.64,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,34,6.45
47.236.104.11,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,43,6.45
8.209.222.31,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,79,6.45
47.236.19.51,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,39,6.45
8.222.184.198,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,6.45
47.242.155.183,8080,8080,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,55,6.45
47.76.94.15,2096,2096,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,73,6.45
8.210.192.93,2052,2052,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,37,6.44
47.245.29.126,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,257,6.44
47.245.108.213,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,29,6.44
47.236.121.7,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,113,6.44
8.219.178.9,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,25,6.44
8.219.253.114,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,7,6.44
8.219.197.111,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,131,6.44
8.219.249.148,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,112,6.44
8.222.215.228,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,4,6.44
47.245.55.94,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,87,6.44
47.91.2.5,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,140,6.44
8.217.91.121,2095,2095,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,65,6.44
47.245.34.140,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,77,6.43
47.236.189.173,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,16,6.43
8.222.214.13,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,6,6.43
8.219.126.240,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,92,6.43
8.218.204.128,8080,8080,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,46,6.43
47.88.15.127,443,443,TRUE,SJC-San Jose,North America,San Jose,183,6.43
47.236.193.5,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,6,6.43
47.245.56.207,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,197,6.43
47.74.13.239,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,199,6.42
8.217.207.60,2053,2053,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,45,6.42
8.219.245.232,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,121,6.42
47.91.18.207,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,78,6.42
8.219.12.152,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,14,6.42
47.236.145.85,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,85,6.42
8.219.113.27,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,17,6.41
8.218.126.53,2087,2087,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,67,6.41
8.219.74.35,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,68,6.41
47.236.172.41,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,31,6.41
47.245.55.235,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,218,6.41
47.245.34.140,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,112,6.41
47.74.27.151,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,202,6.41
8.209.243.137,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,123,6.41
8.218.188.129,2083,2083,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,110,6.41
47.245.42.210,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,275,6.41
8.219.220.122,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,17,6.4
8.217.49.34,2096,2096,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,85,6.4
8.219.72.50,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,12,6.4
8.222.144.117,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,104,6.4
47.245.107.174,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,43,6.4
47.91.16.198,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,87,6.4
47.245.29.126,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,235,6.39
47.236.193.208,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,78,6.39
47.245.37.89,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,82,6.39
47.245.33.158,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,182,6.39
8.219.101.138,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,168,6.39
47.245.113.12,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,15,6.39
47.242.176.237,2053,2053,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,54,6.39
47.236.7.246,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,63,6.38
47.74.5.233,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,168,6.38
47.243.107.148,2053,2053,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,44,6.38
8.219.228.30,8443,8443,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,249,6.38
47.74.34.140,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,163,6.38
8.218.143.10,2053,2053,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,68,6.38
8.219.82.35,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,41,6.38
47.245.41.69,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,82,6.38
8.219.148.161,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,12,6.38
8.210.9.129,2096,2096,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,41,6.37
47.245.110.13,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,8,6.37
8.219.210.226,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,70,6.37
47.91.3.87,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,74,6.37
8.222.252.150,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,6.37
8.219.179.34,443,443,TRUE,SIN-Singapore,Asia Pacific,Singapore,126,6.37
8.219.140.63,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,109,6.36
47.243.86.79,2083,2083,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,44,6.36
47.245.114.163,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,55,6.36
47.236.121.23,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,21,6.36
8.210.65.1,2095,2095,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,40,6.36
47.245.53.50,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,83,6.36
47.245.15.39,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,211,6.35
47.236.169.236,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,28,6.35
47.236.227.21,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,21,6.35
8.219.186.189,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,29,6.34
47.236.166.184,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,29,6.34
47.245.33.163,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,95,6.34
47.245.37.98,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,90,6.34
47.236.147.146,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,27,6.34
47.74.49.62,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,107,6.34
47.76.94.15,2087,2087,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,86,6.34
47.91.21.107,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,79,6.34
8.222.238.141,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,6.33
47.76.80.72,2087,2087,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,83,6.33
8.222.188.56,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,122,6.33
8.222.227.191,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,53,6.33
47.74.0.183,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,155,6.33
47.91.31.231,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,96,6.32
8.219.90.196,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,124,6.32
8.219.114.201,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,125,6.32
47.245.29.126,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,83,6.32
8.222.209.223,2083,0,TRUE,SIN-Singapore,Asia Pacific,Singapore,3,6.32
47.91.21.149,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,76,6.32
47.236.144.196,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,37,6.32
8.219.58.64,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,3,6.32
47.236.7.13,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,35,6.32
47.242.234.127,443,443,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,65,6.3
8.222.144.219,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,12,6.3
8.219.230.254,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,191,6.3
47.236.121.23,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,14,6.3
47.245.114.163,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,35,6.3
47.245.37.41,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,107,6.3
47.91.10.241,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,115,6.3
47.236.145.85,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,36,6.3
8.222.145.110,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,65,6.3
8.222.187.107,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,66,6.3
47.236.149.107,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,137,6.3
8.209.243.99,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,83,6.29
47.76.77.103,2052,2052,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,82,6.29
47.245.2.231,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,81,6.29
47.245.107.174,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,6.29
47.236.164.215,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,99,6.28
47.245.41.84,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,71,6.28
8.219.113.232,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,92,6.28
8.209.242.25,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,128,6.28
47.236.75.113,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,69,6.28
47.236.10.100,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,43,6.28
8.219.93.85,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,22,6.28
8.222.191.158,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,116,6.28
8.218.18.132,2086,2086,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,35,6.27
47.236.150.109,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,67,6.27
47.236.148.174,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,78,6.27
47.245.37.12,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,75,6.27
47.74.5.233,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,110,6.27
8.210.192.93,2096,2096,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,46,6.27
47.236.163.221,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,66,6.27
47.245.54.98,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,162,6.27
47.74.15.120,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,128,6.27
8.222.137.166,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,146,6.27
47.91.29.240,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,139,6.27
8.219.142.229,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,89,6.26
47.245.53.50,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,179,6.26
47.91.1.199,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,100,6.26
47.245.58.175,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,103,6.26
8.219.84.214,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,10,6.26
8.217.248.220,2083,2083,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,86,6.26
8.219.84.214,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,183,6.26
8.219.250.239,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,8,6.26
8.209.248.161,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,110,6.25
47.245.54.197,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,169,6.25
47.74.16.255,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,183,6.25
8.219.87.34,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,9,6.25
47.91.21.107,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,136,6.25
47.236.227.21,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,37,6.25
