IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
84.8.149.83,443,443,true,AMS,Europe,Amsterdam,192,9.68
168.138.209.244,2053,2053,true,NRT,Asia Pacific,Tokyo,156,9.68
131.186.44.38,2086,2086,false,NRT,Asia Pacific,Tokyo,86,9.68
168.138.192.185,2096,2096,true,NRT,Asia Pacific,Tokyo,105,9.68
141.147.186.210,2083,2083,true,NRT,Asia Pacific,Tokyo,72,9.68
140.238.59.255,2087,2087,true,NRT,Asia Pacific,Tokyo,80,9.68
138.3.212.144,2086,2086,false,NRT,Asia Pacific,Tokyo,81,9.68
158.101.81.4,8080,8080,false,NRT,Asia Pacific,Tokyo,70,9.68
158.101.90.190,8080,8080,false,NRT,Asia Pacific,Tokyo,70,9.67
141.147.105.52,443,443,true,FRA,Europe,Frankfurt,193,9.67
132.145.120.182,2087,2087,true,NRT,Asia Pacific,Tokyo,133,9.67
151.145.65.8,2053,2053,true,NRT,Asia Pacific,Tokyo,228,9.66
132.145.120.182,2083,2083,true,NRT,Asia Pacific,Tokyo,152,9.66
158.101.137.96,2087,2087,true,NRT,Asia Pacific,Tokyo,77,9.66
158.101.137.96,2082,2082,false,NRT,Asia Pacific,Tokyo,70,9.66
140.238.44.118,2086,2086,false,NRT,Asia Pacific,Tokyo,86,9.65
152.70.48.118,443,443,true,FRA,Europe,Frankfurt,161,9.65
131.186.34.244,2052,2052,false,NRT,Asia Pacific,Tokyo,82,9.64
132.145.120.103,2083,2083,true,NRT,Asia Pacific,Tokyo,99,9.64
140.238.46.138,2096,2096,true,NRT,Asia Pacific,Tokyo,77,9.63
158.101.68.48,2053,2053,true,NRT,Asia Pacific,Tokyo,82,9.62
151.145.69.174,8080,8080,false,NRT,Asia Pacific,Tokyo,87,9.62
168.138.202.169,2052,2052,false,NRT,Asia Pacific,Tokyo,86,9.61
130.61.87.219,443,0,true,FRA,Europe,Frankfurt,208,9.61
140.238.41.253,8443,8443,true,NRT,Asia Pacific,Tokyo,69,9.60
158.101.70.155,2096,2096,true,NRT,Asia Pacific,Tokyo,136,9.60
158.180.22.82,443,443,true,FRA,Europe,Frankfurt,152,9.60
140.238.39.33,2086,2086,false,NRT,Asia Pacific,Tokyo,84,9.59
141.147.191.211,2096,2096,true,NRT,Asia Pacific,Tokyo,85,9.59
132.145.123.14,2096,2096,true,NRT,Asia Pacific,Tokyo,73,9.59
140.238.41.167,2083,2083,true,NRT,Asia Pacific,Tokyo,87,9.59
158.101.133.129,2052,2052,false,NRT,Asia Pacific,Tokyo,84,9.58
168.138.198.202,2087,2087,true,NRT,Asia Pacific,Tokyo,110,9.58
151.145.66.219,2083,2083,true,NRT,Asia Pacific,Tokyo,170,9.58
158.101.159.212,8443,8443,true,NRT,Asia Pacific,Tokyo,82,9.58
131.186.60.162,80,80,false,NRT,Asia Pacific,Tokyo,84,9.56
131.186.34.11,80,80,false,NRT,Asia Pacific,Tokyo,77,9.56
140.238.32.238,2086,2086,false,NRT,Asia Pacific,Tokyo,74,9.56
140.238.35.195,2086,2086,false,NRT,Asia Pacific,Tokyo,71,9.56
151.145.65.8,2095,2095,false,NRT,Asia Pacific,Tokyo,87,9.55
140.238.54.166,2052,2052,false,NRT,Asia Pacific,Tokyo,80,9.55
146.235.210.182,2053,443,true,SJC,North America,San Jose,175,9.55
158.101.155.158,2087,2087,true,NRT,Asia Pacific,Tokyo,99,9.55
140.238.38.245,2095,2095,false,NRT,Asia Pacific,Tokyo,94,9.55
141.148.241.228,443,443,true,FRA,Europe,Frankfurt,173,9.55
158.101.137.96,2052,2052,false,NRT,Asia Pacific,Tokyo,84,9.54
132.145.124.198,2083,2083,true,NRT,Asia Pacific,Tokyo,72,9.54
158.180.12.143,443,443,true,FRA,Europe,Frankfurt,189,9.53
140.238.58.42,2087,2087,true,NRT,Asia Pacific,Tokyo,80,9.53
131.186.63.35,2086,2086,false,NRT,Asia Pacific,Tokyo,81,9.53
140.238.54.182,8443,8443,true,NRT,Asia Pacific,Tokyo,143,9.53
158.101.65.24,2052,2052,false,NRT,Asia Pacific,Tokyo,69,9.53
138.3.216.67,2083,2083,true,NRT,Asia Pacific,Tokyo,94,9.52
158.101.68.100,8443,8443,true,NRT,Asia Pacific,Tokyo,76,9.51
151.145.66.219,2087,2087,true,NRT,Asia Pacific,Tokyo,108,9.51
140.238.51.184,8080,8080,false,NRT,Asia Pacific,Tokyo,87,9.51
168.138.195.31,2095,2095,false,NRT,Asia Pacific,Tokyo,95,9.50
140.238.34.208,2052,2052,false,NRT,Asia Pacific,Tokyo,87,9.50
144.21.51.110,443,443,true,FRA,Europe,Frankfurt,185,9.50
131.186.43.107,2053,2053,true,NRT,Asia Pacific,Tokyo,136,9.50
168.138.194.121,2082,2082,false,NRT,Asia Pacific,Tokyo,89,9.49
158.101.159.181,2082,2082,false,NRT,Asia Pacific,Tokyo,71,9.49
168.138.214.62,2052,2052,false,NRT,Asia Pacific,Tokyo,79,9.48
132.145.120.103,8080,8080,false,NRT,Asia Pacific,Tokyo,79,9.48
152.70.57.176,443,443,true,FRA,Europe,Frankfurt,187,9.48
140.238.53.190,8080,8080,false,NRT,Asia Pacific,Tokyo,78,9.47
151.145.65.8,2087,2087,true,NRT,Asia Pacific,Tokyo,263,9.46
140.238.46.138,8880,8880,false,NRT,Asia Pacific,Tokyo,86,9.46
158.101.149.81,8880,8880,false,NRT,Asia Pacific,Tokyo,80,9.46
140.238.35.78,2052,2052,false,NRT,Asia Pacific,Tokyo,75,9.46
141.144.199.143,443,443,true,FRA,Europe,Frankfurt,178,9.46
131.186.63.184,2095,2095,false,NRT,Asia Pacific,Tokyo,71,9.46
158.101.158.251,2053,2053,true,NRT,Asia Pacific,Tokyo,122,9.45
84.8.154.136,443,443,true,FRA,Europe,Frankfurt,204,9.45
158.101.131.218,2096,2096,true,NRT,Asia Pacific,Tokyo,102,9.45
168.138.198.202,2052,2052,false,NRT,Asia Pacific,Tokyo,78,9.45
158.101.139.42,2083,2083,true,NRT,Asia Pacific,Tokyo,71,9.44
168.138.211.131,2053,2053,true,NRT,Asia Pacific,Tokyo,203,9.44
132.145.125.86,2083,2083,true,NRT,Asia Pacific,Tokyo,71,9.43
168.138.202.145,2052,2052,false,NRT,Asia Pacific,Tokyo,85,9.43
132.145.112.168,8080,8080,false,NRT,Asia Pacific,Tokyo,79,9.43
168.138.207.64,2082,2082,false,NRT,Asia Pacific,Tokyo,69,9.42
158.101.159.212,2083,2083,true,NRT,Asia Pacific,Tokyo,118,9.42
140.238.61.224,80,80,false,NRT,Asia Pacific,Tokyo,84,9.42
132.145.120.115,2095,2095,false,NRT,Asia Pacific,Tokyo,75,9.42
151.145.68.104,2086,2086,false,NRT,Asia Pacific,Tokyo,78,9.42
158.101.68.48,8080,8080,false,NRT,Asia Pacific,Tokyo,88,9.41
158.101.140.255,2096,2096,true,NRT,Asia Pacific,Tokyo,108,9.40
158.101.69.144,2086,2086,false,NRT,Asia Pacific,Tokyo,74,9.40
132.145.123.159,2087,2087,true,NRT,Asia Pacific,Tokyo,91,9.40
158.101.158.251,2083,2083,true,NRT,Asia Pacific,Tokyo,118,9.40
144.24.169.81,2053,443,true,FRA,Europe,Frankfurt,166,9.40
168.138.211.217,80,80,false,NRT,Asia Pacific,Tokyo,86,9.40
132.145.117.216,8443,8443,true,NRT,Asia Pacific,Tokyo,103,9.40
141.147.160.86,8443,8443,true,NRT,Asia Pacific,Tokyo,87,9.38
140.238.58.42,2096,2096,true,NRT,Asia Pacific,Tokyo,108,9.38
141.147.182.70,2083,2083,true,NRT,Asia Pacific,Tokyo,87,9.38
168.138.200.155,2095,2095,false,NRT,Asia Pacific,Tokyo,79,9.37
138.3.220.4,8880,8880,false,NRT,Asia Pacific,Tokyo,88,9.36
140.238.54.182,8880,8880,false,NRT,Asia Pacific,Tokyo,90,9.36
140.238.32.184,8443,8443,true,NRT,Asia Pacific,Tokyo,85,9.36
140.238.36.248,2052,2052,false,NRT,Asia Pacific,Tokyo,80,9.36
151.145.65.203,2086,2086,false,NRT,Asia Pacific,Tokyo,82,9.36
138.3.217.39,2095,2095,false,NRT,Asia Pacific,Tokyo,94,9.36
131.186.37.191,2087,2087,true,NRT,Asia Pacific,Tokyo,104,9.35
158.101.159.212,2053,2053,true,NRT,Asia Pacific,Tokyo,75,9.35
140.238.52.141,8080,8080,false,NRT,Asia Pacific,Tokyo,81,9.34
168.138.192.185,2086,2086,false,NRT,Asia Pacific,Tokyo,74,9.34
131.186.58.151,2082,2082,false,NRT,Asia Pacific,Tokyo,88,9.33
168.138.211.131,8080,8080,false,NRT,Asia Pacific,Tokyo,77,9.33
131.186.44.38,8443,8443,true,NRT,Asia Pacific,Tokyo,137,9.32
158.101.90.190,2096,2096,true,NRT,Asia Pacific,Tokyo,183,9.32
158.101.88.214,80,80,false,NRT,Asia Pacific,Tokyo,79,9.31
158.180.59.103,443,443,true,FRA,Europe,Frankfurt,178,9.30
131.186.47.255,80,80,false,NRT,Asia Pacific,Tokyo,71,9.29
168.138.211.131,2086,2086,false,NRT,Asia Pacific,Tokyo,80,9.29
141.147.181.148,2053,2053,true,NRT,Asia Pacific,Tokyo,72,9.29
158.101.154.70,2082,2082,false,NRT,Asia Pacific,Tokyo,91,9.28
168.138.205.38,2096,2096,true,NRT,Asia Pacific,Tokyo,109,9.28
131.186.63.35,2053,2053,true,NRT,Asia Pacific,Tokyo,95,9.28
140.238.44.118,8880,8880,false,NRT,Asia Pacific,Tokyo,80,9.26
158.101.137.96,2083,2083,true,NRT,Asia Pacific,Tokyo,92,9.26
141.147.5.24,443,443,true,FRA,Europe,Frankfurt,167,9.26
168.138.207.64,2096,2096,true,NRT,Asia Pacific,Tokyo,120,9.26
140.238.52.141,2087,2087,true,NRT,Asia Pacific,Tokyo,97,9.25
158.101.136.239,2082,2082,false,NRT,Asia Pacific,Tokyo,75,9.25
138.3.222.204,2086,2086,false,NRT,Asia Pacific,Tokyo,95,9.25
158.101.137.96,2086,2086,false,NRT,Asia Pacific,Tokyo,80,9.24
132.145.120.115,2082,2082,false,NRT,Asia Pacific,Tokyo,71,9.24
141.144.193.42,443,443,true,FRA,Europe,Frankfurt,179,9.24
151.145.71.40,2086,2086,false,NRT,Asia Pacific,Tokyo,88,9.24
168.138.212.175,2096,2096,true,NRT,Asia Pacific,Tokyo,142,9.24
140.238.32.184,2052,2052,false,NRT,Asia Pacific,Tokyo,79,9.23
151.145.74.56,8880,8880,false,NRT,Asia Pacific,Tokyo,74,9.22
131.186.41.82,2083,2083,true,NRT,Asia Pacific,Tokyo,81,9.22
132.145.121.247,8443,8443,true,NRT,Asia Pacific,Tokyo,87,9.22
140.238.54.149,2082,2082,false,NRT,Asia Pacific,Tokyo,89,9.22
158.101.136.239,2083,2083,true,NRT,Asia Pacific,Tokyo,82,9.22
158.101.150.126,80,80,false,NRT,Asia Pacific,Tokyo,88,9.21
158.101.89.33,2087,2087,true,NRT,Asia Pacific,Tokyo,91,9.21
132.145.121.34,2052,2052,false,NRT,Asia Pacific,Tokyo,75,9.21
132.145.115.17,80,80,false,NRT,Asia Pacific,Tokyo,73,9.21
131.186.41.255,2087,2087,true,NRT,Asia Pacific,Tokyo,106,9.21
140.238.32.238,8443,8443,true,NRT,Asia Pacific,Tokyo,101,9.21
140.238.36.216,8443,8443,true,NRT,Asia Pacific,Tokyo,77,9.21
158.101.155.115,2086,2086,false,NRT,Asia Pacific,Tokyo,70,9.20
151.145.68.166,2052,2052,false,NRT,Asia Pacific,Tokyo,102,9.20
143.47.176.132,443,443,true,FRA,Europe,Frankfurt,170,9.20
168.138.200.155,2087,2087,true,NRT,Asia Pacific,Tokyo,123,9.20
140.238.33.165,8080,8080,false,NRT,Asia Pacific,Tokyo,72,9.20
131.186.37.69,2096,2096,true,NRT,Asia Pacific,Tokyo,104,9.20
168.138.208.164,2053,2053,true,NRT,Asia Pacific,Tokyo,136,9.20
131.186.63.127,2083,2083,true,NRT,Asia Pacific,Tokyo,132,9.19
151.145.74.56,2095,2095,false,NRT,Asia Pacific,Tokyo,74,9.19
168.138.208.164,8443,8443,true,NRT,Asia Pacific,Tokyo,106,9.19
138.3.220.4,8080,8080,false,NRT,Asia Pacific,Tokyo,78,9.19
138.3.223.70,2095,2095,false,NRT,Asia Pacific,Tokyo,88,9.18
131.186.46.75,8443,8443,true,NRT,Asia Pacific,Tokyo,72,9.18
132.145.113.148,8080,8080,false,NRT,Asia Pacific,Tokyo,83,9.18
140.238.60.177,8880,8880,false,NRT,Asia Pacific,Tokyo,76,9.18
138.3.212.144,8880,8880,false,NRT,Asia Pacific,Tokyo,84,9.17
168.138.208.164,2083,2083,true,NRT,Asia Pacific,Tokyo,230,9.17
168.138.194.121,2096,2096,true,NRT,Asia Pacific,Tokyo,107,9.17
132.145.112.247,80,80,false,NRT,Asia Pacific,Tokyo,72,9.17
131.186.38.135,2053,2053,true,NRT,Asia Pacific,Tokyo,109,9.17
168.138.208.17,2087,2087,true,NRT,Asia Pacific,Tokyo,114,9.17
158.101.137.74,2052,2052,false,NRT,Asia Pacific,Tokyo,71,9.16
151.145.69.174,8443,8443,true,NRT,Asia Pacific,Tokyo,104,9.16
143.47.239.87,443,443,true,FRA,Europe,Frankfurt,207,9.16
140.238.50.99,2082,2082,false,NRT,Asia Pacific,Tokyo,77,9.16
168.138.202.145,8880,8880,false,NRT,Asia Pacific,Tokyo,86,9.15
168.138.200.155,2083,2083,true,NRT,Asia Pacific,Tokyo,160,9.15
140.238.40.136,2087,2087,true,NRT,Asia Pacific,Tokyo,131,9.14
84.235.164.113,443,443,true,FRA,Europe,Frankfurt,182,9.14
158.101.140.154,2087,2087,true,NRT,Asia Pacific,Tokyo,128,9.14
140.238.62.12,2083,2083,true,NRT,Asia Pacific,Tokyo,114,9.13
140.238.32.238,2083,2083,true,NRT,Asia Pacific,Tokyo,71,9.13
140.238.54.149,2087,2087,true,NRT,Asia Pacific,Tokyo,114,9.13
158.101.155.158,2052,2052,false,NRT,Asia Pacific,Tokyo,80,9.12
144.21.51.29,443,443,true,FRA,Europe,Frankfurt,193,9.12
138.3.214.43,2086,2086,false,NRT,Asia Pacific,Tokyo,82,9.12
158.101.95.113,2096,2096,true,NRT,Asia Pacific,Tokyo,102,9.12
158.180.33.210,443,443,true,FRA,Europe,Frankfurt,172,9.11
152.67.149.169,443,443,true,FRA,Europe,Frankfurt,182,9.11
131.186.41.82,8080,8080,false,NRT,Asia Pacific,Tokyo,87,9.10
152.70.52.215,443,443,true,AMS,Europe,Amsterdam,176,9.10
158.101.140.154,8880,8880,false,NRT,Asia Pacific,Tokyo,75,9.09
144.24.85.158,443,443,true,ICN,Asia Pacific,Seoul,72,9.09
132.145.114.250,80,80,false,NRT,Asia Pacific,Tokyo,69,9.09
132.145.122.95,2082,2082,false,NRT,Asia Pacific,Tokyo,67,9.09
144.21.35.230,443,443,true,FRA,Europe,Frankfurt,169,9.08
158.101.143.49,2096,2096,true,NRT,Asia Pacific,Tokyo,74,9.08
150.230.112.131,443,443,true,FRA,Europe,Frankfurt,194,9.08
168.138.196.164,80,80,false,HKG,Asia Pacific,Hong Kong,150,9.07
144.21.32.193,2087,443,true,AMS,Europe,Amsterdam,175,9.07
158.101.137.74,2083,2083,true,NRT,Asia Pacific,Tokyo,82,9.07
168.138.205.38,2095,2095,false,NRT,Asia Pacific,Tokyo,77,9.06
151.145.65.203,2083,2083,true,NRT,Asia Pacific,Tokyo,162,9.06
132.145.125.165,8880,8880,false,NRT,Asia Pacific,Tokyo,74,9.04
140.238.54.184,2095,2095,false,NRT,Asia Pacific,Tokyo,89,9.04
132.145.115.17,2087,2087,true,NRT,Asia Pacific,Tokyo,103,9.03
132.145.114.250,2087,2087,true,NRT,Asia Pacific,Tokyo,134,9.03
141.147.166.95,2087,2087,true,NRT,Asia Pacific,Tokyo,71,9.02
140.238.60.177,2083,2083,true,NRT,Asia Pacific,Tokyo,95,9.02
151.145.70.28,2096,2096,true,NRT,Asia Pacific,Tokyo,104,9.02
140.238.50.32,2052,2052,false,NRT,Asia Pacific,Tokyo,74,9.01
140.238.53.190,8443,8443,true,NRT,Asia Pacific,Tokyo,110,9.01
141.147.185.149,2095,2095,false,NRT,Asia Pacific,Tokyo,84,9.01
131.186.47.255,2095,2095,false,NRT,Asia Pacific,Tokyo,67,9.01
141.147.179.64,2096,2096,true,NRT,Asia Pacific,Tokyo,77,9.01
140.238.54.182,2083,2083,true,NRT,Asia Pacific,Tokyo,108,9.00
140.238.54.164,2052,2052,false,NRT,Asia Pacific,Tokyo,74,8.99
140.238.59.255,2053,2053,true,NRT,Asia Pacific,Tokyo,71,8.99
168.138.198.53,8443,8443,true,NRT,Asia Pacific,Tokyo,132,8.99
131.186.43.207,8443,8443,true,NRT,Asia Pacific,Tokyo,130,8.99
168.138.212.175,2053,2053,true,NRT,Asia Pacific,Tokyo,139,8.98
168.138.198.53,8880,8880,false,NRT,Asia Pacific,Tokyo,79,8.98
140.238.39.21,2087,2087,true,NRT,Asia Pacific,Tokyo,119,8.97
132.145.121.123,2083,2083,true,NRT,Asia Pacific,Tokyo,112,8.97
158.101.133.129,8443,8443,true,NRT,Asia Pacific,Tokyo,114,8.97
140.238.52.141,80,80,false,NRT,Asia Pacific,Tokyo,74,8.96
138.3.211.101,80,80,false,NRT,Asia Pacific,Tokyo,81,8.96
168.138.207.64,2053,2053,true,NRT,Asia Pacific,Tokyo,182,8.96
158.101.133.129,2096,2096,true,NRT,Asia Pacific,Tokyo,109,8.96
158.101.159.181,8443,8443,true,NRT,Asia Pacific,Tokyo,74,8.94
168.138.206.68,2053,2053,true,NRT,Asia Pacific,Tokyo,124,8.94
151.145.75.28,2082,2082,false,NRT,Asia Pacific,Tokyo,101,8.94
144.21.53.53,443,443,true,FRA,Europe,Frankfurt,165,8.93
168.138.217.146,2096,2096,true,NRT,Asia Pacific,Tokyo,98,8.93
158.101.137.74,8880,8880,false,NRT,Asia Pacific,Tokyo,70,8.93
140.238.35.78,2095,2095,false,NRT,Asia Pacific,Tokyo,80,8.92
144.21.43.162,443,443,true,FRA,Europe,Frankfurt,195,8.92
131.186.58.151,2087,2087,true,NRT,Asia Pacific,Tokyo,130,8.91
140.238.53.190,2087,2087,true,NRT,Asia Pacific,Tokyo,158,8.91
158.101.144.34,2096,2096,true,NRT,Asia Pacific,Tokyo,80,8.89
158.101.145.246,2083,2083,true,NRT,Asia Pacific,Tokyo,85,8.89
151.145.70.28,2087,2087,true,NRT,Asia Pacific,Tokyo,79,8.89
158.101.143.49,2086,2086,false,NRT,Asia Pacific,Tokyo,90,8.88
132.145.121.175,8080,8080,false,NRT,Asia Pacific,Tokyo,81,8.88
158.101.149.71,2087,2087,true,NRT,Asia Pacific,Tokyo,122,8.88
168.138.212.184,2053,2053,true,NRT,Asia Pacific,Tokyo,154,8.88
151.145.66.219,2053,2053,true,NRT,Asia Pacific,Tokyo,115,8.88
140.238.54.182,2053,2053,true,NRT,Asia Pacific,Tokyo,119,8.87
132.145.123.143,8443,8443,true,NRT,Asia Pacific,Tokyo,69,8.87
138.3.218.160,2052,2052,false,NRT,Asia Pacific,Tokyo,69,8.87
140.238.61.78,8443,8443,true,NRT,Asia Pacific,Tokyo,75,8.86
152.67.142.36,443,443,true,FRA,Europe,Frankfurt,227,8.85
131.186.41.255,8880,8880,false,NRT,Asia Pacific,Tokyo,69,8.85
132.145.120.115,2083,2083,true,NRT,Asia Pacific,Tokyo,90,8.85
140.238.60.71,2082,2082,false,NRT,Asia Pacific,Tokyo,84,8.85
132.145.126.204,8880,8880,false,NRT,Asia Pacific,Tokyo,84,8.85
132.145.125.86,2095,2095,false,NRT,Asia Pacific,Tokyo,86,8.84
158.101.159.181,2096,2096,true,NRT,Asia Pacific,Tokyo,118,8.84
132.145.123.238,2086,2086,false,NRT,Asia Pacific,Tokyo,75,8.84
132.145.127.51,8080,8080,false,NRT,Asia Pacific,Tokyo,69,8.83
131.186.34.244,2096,2096,true,NRT,Asia Pacific,Tokyo,87,8.83
131.186.43.207,2086,2086,false,NRT,Asia Pacific,Tokyo,81,8.83
140.238.48.97,2083,2083,true,NRT,Asia Pacific,Tokyo,102,8.83
158.101.140.154,2053,2053,true,NRT,Asia Pacific,Tokyo,99,8.83
132.145.120.182,2053,2053,true,NRT,Asia Pacific,Tokyo,73,8.82
132.145.121.175,2053,2053,true,NRT,Asia Pacific,Tokyo,135,8.82
168.138.206.236,8080,8080,false,NRT,Asia Pacific,Tokyo,80,8.81
140.238.120.137,443,443,true,FRA,Europe,Frankfurt,195,8.80
151.145.68.166,2082,2082,false,NRT,Asia Pacific,Tokyo,85,8.79
138.3.223.70,2083,2083,true,NRT,Asia Pacific,Tokyo,143,8.79
168.138.211.131,8443,8443,true,NRT,Asia Pacific,Tokyo,129,8.79
131.186.37.49,2086,2086,false,NRT,Asia Pacific,Tokyo,78,8.78
132.145.123.14,8880,8880,false,NRT,Asia Pacific,Tokyo,78,8.78
131.186.41.82,2052,2052,false,NRT,Asia Pacific,Tokyo,78,8.78
141.147.181.148,2083,2083,true,NRT,Asia Pacific,Tokyo,72,8.77
138.3.212.226,2052,2052,false,NRT,Asia Pacific,Tokyo,70,8.77
131.186.58.151,2096,2096,true,NRT,Asia Pacific,Tokyo,73,8.77
132.145.114.4,2083,2083,true,NRT,Asia Pacific,Tokyo,133,8.77
158.101.68.100,2083,2083,true,NRT,Asia Pacific,Tokyo,89,8.77
140.238.44.118,8080,8080,false,NRT,Asia Pacific,Tokyo,80,8.76
158.101.68.48,8880,8880,false,NRT,Asia Pacific,Tokyo,77,8.76
158.101.148.221,2052,2052,false,HKG,Asia Pacific,Hong Kong,125,8.75
141.147.160.221,2096,2096,true,NRT,Asia Pacific,Tokyo,81,8.75
168.138.206.236,80,80,false,NRT,Asia Pacific,Tokyo,92,8.75
140.238.54.182,8080,8080,false,NRT,Asia Pacific,Tokyo,80,8.75
158.101.158.238,2096,2096,true,NRT,Asia Pacific,Tokyo,104,8.74
158.101.140.255,2087,2087,true,NRT,Asia Pacific,Tokyo,83,8.74
131.186.60.162,2086,2086,false,NRT,Asia Pacific,Tokyo,74,8.74
140.238.41.167,2086,2086,false,NRT,Asia Pacific,Tokyo,78,8.74
158.101.159.181,2052,2052,false,NRT,Asia Pacific,Tokyo,68,8.73
138.3.218.160,8080,8080,false,NRT,Asia Pacific,Tokyo,81,8.73
158.101.133.129,8080,8080,false,NRT,Asia Pacific,Tokyo,80,8.72
132.145.121.34,2083,2083,true,NRT,Asia Pacific,Tokyo,94,8.72
132.145.113.148,2083,2083,true,NRT,Asia Pacific,Tokyo,93,8.70
131.186.39.42,2087,2087,true,NRT,Asia Pacific,Tokyo,108,8.69
168.138.209.84,2083,2083,true,NRT,Asia Pacific,Tokyo,117,8.69
158.101.69.12,2095,2095,false,NRT,Asia Pacific,Tokyo,83,8.69
131.186.59.232,2053,2053,true,HKG,Asia Pacific,Hong Kong,154,8.68
158.101.137.74,8443,8443,true,NRT,Asia Pacific,Tokyo,89,8.68
151.145.65.8,2083,2083,true,NRT,Asia Pacific,Tokyo,90,8.68
141.144.233.178,443,443,true,FRA,Europe,Frankfurt,192,8.67
140.238.52.81,2087,2087,true,NRT,Asia Pacific,Tokyo,124,8.67
168.138.209.244,8880,8880,false,NRT,Asia Pacific,Tokyo,84,8.67
138.3.211.101,2052,2052,false,NRT,Asia Pacific,Tokyo,86,8.67
168.138.205.38,8443,8443,true,NRT,Asia Pacific,Tokyo,129,8.66
168.138.200.155,2086,2086,false,NRT,Asia Pacific,Tokyo,76,8.66
158.101.88.214,2083,2083,true,NRT,Asia Pacific,Tokyo,136,8.65
158.101.94.15,2083,2083,true,NRT,Asia Pacific,Tokyo,93,8.65
158.101.68.48,2095,2095,false,NRT,Asia Pacific,Tokyo,75,8.65
131.186.59.94,2082,2082,false,NRT,Asia Pacific,Tokyo,75,8.64
140.238.39.33,8443,8443,true,NRT,Asia Pacific,Tokyo,209,8.64
168.138.205.38,8080,8080,false,NRT,Asia Pacific,Tokyo,74,8.63
158.101.154.70,2083,2083,true,NRT,Asia Pacific,Tokyo,91,8.63
140.238.36.248,2096,2096,true,NRT,Asia Pacific,Tokyo,118,8.62
132.145.127.21,2087,2087,true,NRT,Asia Pacific,Tokyo,79,8.62
132.145.127.21,2096,2096,true,NRT,Asia Pacific,Tokyo,78,8.61
158.101.90.190,2053,2053,true,NRT,Asia Pacific,Tokyo,97,8.61
140.238.54.164,2053,2053,true,NRT,Asia Pacific,Tokyo,98,8.61
132.145.121.247,2053,2053,true,NRT,Asia Pacific,Tokyo,101,8.60
140.238.32.184,2087,2087,true,NRT,Asia Pacific,Tokyo,81,8.60
131.186.62.26,2095,2095,false,NRT,Asia Pacific,Tokyo,70,8.60
131.186.58.151,2053,2053,true,NRT,Asia Pacific,Tokyo,166,8.60
143.47.236.9,443,0,true,FRA,Europe,Frankfurt,202,8.59
168.138.194.121,8080,8080,false,NRT,Asia Pacific,Tokyo,83,8.58
140.238.50.99,2053,2053,true,NRT,Asia Pacific,Tokyo,100,8.58
131.186.37.69,2052,2052,false,NRT,Asia Pacific,Tokyo,83,8.58
168.138.197.222,8080,8080,false,NRT,Asia Pacific,Tokyo,74,8.57
132.145.121.34,2096,2096,true,NRT,Asia Pacific,Tokyo,100,8.57
151.145.68.104,2083,2083,true,NRT,Asia Pacific,Tokyo,103,8.57
132.145.123.159,8443,8443,true,NRT,Asia Pacific,Tokyo,74,8.57
168.138.213.210,80,80,false,NRT,Asia Pacific,Tokyo,69,8.57
140.238.53.190,80,80,false,NRT,Asia Pacific,Tokyo,72,8.56
168.138.205.195,2095,2095,false,NRT,Asia Pacific,Tokyo,86,8.56
151.145.68.104,8880,8880,false,NRT,Asia Pacific,Tokyo,73,8.56
158.101.84.123,2083,2083,true,NRT,Asia Pacific,Tokyo,81,8.56
141.145.206.16,8443,443,true,CDG,Europe,Paris,173,8.56
132.145.122.95,2095,2095,false,NRT,Asia Pacific,Tokyo,70,8.56
158.101.68.48,2083,2083,true,NRT,Asia Pacific,Tokyo,98,8.55
140.238.35.78,8080,8080,false,NRT,Asia Pacific,Tokyo,79,8.54
158.101.142.103,80,80,false,NRT,Asia Pacific,Tokyo,69,8.54
132.145.113.148,2052,2052,false,NRT,Asia Pacific,Tokyo,72,8.54
141.147.181.148,2096,2096,true,NRT,Asia Pacific,Tokyo,81,8.54
131.186.60.162,2096,2096,true,NRT,Asia Pacific,Tokyo,76,8.54
131.186.43.207,2053,2053,true,NRT,Asia Pacific,Tokyo,76,8.52
140.238.36.216,8080,8080,false,NRT,Asia Pacific,Tokyo,70,8.52
140.238.35.138,8880,8880,false,NRT,Asia Pacific,Tokyo,81,8.51
168.138.200.155,2082,2082,false,NRT,Asia Pacific,Tokyo,75,8.51
131.186.41.255,2082,2082,false,NRT,Asia Pacific,Tokyo,71,8.51
131.186.39.42,2096,2096,true,NRT,Asia Pacific,Tokyo,164,8.51
158.101.137.96,2053,2053,true,NRT,Asia Pacific,Tokyo,106,8.51
151.145.66.219,8080,8080,false,NRT,Asia Pacific,Tokyo,82,8.50
132.145.114.4,2053,2053,true,NRT,Asia Pacific,Tokyo,149,8.49
158.101.81.4,2052,2052,false,NRT,Asia Pacific,Tokyo,77,8.49
158.101.146.203,8880,8880,false,NRT,Asia Pacific,Tokyo,88,8.49
140.238.54.184,80,80,false,NRT,Asia Pacific,Tokyo,71,8.48
131.186.37.49,8880,8880,false,NRT,Asia Pacific,Tokyo,96,8.48
158.101.89.33,8443,8443,true,NRT,Asia Pacific,Tokyo,79,8.47
132.145.115.17,8880,8880,false,NRT,Asia Pacific,Tokyo,72,8.47
